0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 16.82 14.22 7.02 3.83 2.54 1.91 1.55 1.33 1.18 1.08 1.01 0.96 0.92 0.89 0.87 0.86 0.86 0.86 0.86 0.86 0.86 0.85 0.62 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 10.64 77.10 82.82 42.08 20.03 10.21 5.96 4.09 3.13 2.57 2.21 1.97 1.80 1.68 1.60 1.54 1.50 1.47 1.45 1.45 1.45 1.47 1.47 1.46 1.43 1.61 1.99 1.45 0.18 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 27.97 109.61 61.54 38.64 22.72 12.31 6.34 3.73 2.57 1.96 1.61 1.38 1.23 1.13 1.05 1.00 0.96 0.94 0.92 0.91 0.91 0.91 0.92 0.92 0.92 0.90 0.90 1.00 1.23 1.91 0.46 0.00 0.00 0.00 
0.00 0.00 0.00 11.46 115.40 62.72 42.98 31.94 17.69 9.76 5.11 3.02 2.09 1.60 1.31 1.13 1.00 0.92 0.86 0.82 0.79 0.77 0.75 0.74 0.74 0.74 0.75 0.75 0.75 0.74 0.73 0.79 0.86 1.10 1.89 0.18 0.00 0.00 
0.00 0.00 0.00 90.47 72.86 48.22 35.41 28.72 18.13 9.62 4.82 2.78 1.90 1.45 1.19 1.02 0.91 0.83 0.78 0.74 0.71 0.69 0.68 0.67 0.67 0.67 0.67 0.67 0.67 0.66 0.65 0.69 0.73 0.85 1.20 1.41 0.00 0.00 
0.00 0.00 0.00 120.82 57.20 44.79 34.95 26.95 16.24 7.77 4.01 2.38 1.65 1.26 1.04 0.89 0.80 0.73 0.68 0.65 0.63 0.61 0.60 0.59 0.59 0.59 0.60 0.60 0.60 0.59 0.62 0.63 0.69 0.78 0.97 1.92 0.00 0.00 
0.00 0.00 39.21 95.16 52.10 39.26 34.15 24.20 14.61 9.52 4.70 2.57 1.70 1.28 1.04 0.89 0.79 0.72 0.67 0.64 0.61 0.60 0.58 0.58 0.57 0.57 0.58 0.58 0.58 0.57 0.59 0.61 0.64 0.70 0.86 1.53 0.58 0.00 
0.00 0.00 53.38 83.29 51.28 38.97 33.49 21.26 15.50 9.41 4.64 2.54 1.68 1.27 1.03 0.88 0.78 0.72 0.67 0.63 0.61 0.59 0.58 0.57 0.57 0.57 0.57 0.58 0.57 0.57 0.57 0.57 0.63 0.70 0.85 1.34 0.80 0.00 
0.00 0.00 39.20 95.11 52.08 39.25 34.14 24.19 14.60 9.51 4.70 2.57 1.70 1.28 1.04 0.89 0.79 0.72 0.67 0.64 0.61 0.60 0.59 0.58 0.57 0.57 0.58 0.58 0.58 0.57 0.46 0.62 0.64 0.71 0.87 1.42 0.59 0.00 
0.00 0.00 0.00 120.71 58.41 44.77 34.96 26.94 16.24 7.77 4.01 2.38 1.65 1.26 1.04 0.89 0.80 0.73 0.68 0.65 0.63 0.61 0.60 0.59 0.59 0.59 0.60 0.60 0.60 0.59 0.63 0.64 0.58 0.76 0.87 1.94 0.00 0.00 
0.00 0.00 0.00 91.52 72.77 48.17 36.39 28.73 18.12 9.61 4.82 2.78 1.90 1.45 1.19 1.02 0.91 0.83 0.78 0.74 0.71 0.69 0.68 0.67 0.67 0.67 0.67 0.68 0.67 0.66 0.66 0.59 0.74 0.86 1.11 1.43 0.00 0.00 
0.00 0.00 0.00 11.44 115.22 62.63 42.95 31.98 17.69 9.75 5.10 3.02 2.09 1.60 1.31 1.13 1.00 0.92 0.86 0.82 0.79 0.77 0.75 0.74 0.74 0.74 0.75 0.76 0.75 0.74 0.73 0.78 0.87 1.09 1.92 0.18 0.00 0.00 
0.00 0.00 0.00 0.00 29.18 109.45 61.50 39.46 22.73 12.30 6.34 3.73 2.57 1.97 1.61 1.38 1.23 1.13 1.05 1.00 0.97 0.94 0.92 0.91 0.91 0.91 0.92 0.93 0.92 0.91 0.91 0.90 1.14 1.93 0.47 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 10.62 77.98 82.74 42.04 20.02 10.20 5.96 4.09 3.13 2.57 2.21 1.97 1.80 1.68 1.60 1.54 1.50 1.47 1.46 1.45 1.45 1.47 1.48 1.47 1.45 1.51 2.02 1.47 0.18 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 16.80 14.22 7.02 3.83 2.54 1.91 1.55 1.33 1.18 1.08 1.01 0.96 0.92 0.89 0.88 0.86 0.86 0.86 0.87 0.87 0.87 0.86 0.63 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
