0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.57 316.74 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.55 316.77 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.61 316.71 316.89 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.67 316.92 317.06 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.79 316.90 317.13 317.24 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.85 317.13 317.32 317.42 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.93 317.06 317.31 317.48 317.56 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.97 317.26 317.47 317.61 317.67 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.99 317.14 317.41 317.58 317.68 317.71 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 317.02 317.31 317.53 317.65 317.69 317.66 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 317.00 317.17 317.44 317.62 317.68 317.63 317.42 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 317.02 317.33 317.56 317.69 317.70 317.58 317.30 0.00 
0.00 0.00 0.00 0.00 0.00 316.95 317.16 317.46 317.65 317.74 317.72 317.56 317.25 0.00 
0.00 0.00 0.00 0.00 0.00 316.97 317.31 317.57 317.74 317.80 317.74 317.55 317.22 0.00 
0.00 0.00 0.00 0.00 316.81 317.07 317.42 317.66 317.80 317.84 317.76 317.56 317.21 0.00 
0.00 0.00 0.00 0.00 316.83 317.21 317.52 317.74 317.86 317.88 317.78 317.56 317.21 0.00 
0.00 0.00 0.00 316.60 316.92 317.30 317.60 317.80 317.91 317.91 317.80 317.57 317.22 0.00 
0.00 0.00 0.00 316.71 317.06 317.39 317.66 317.85 317.94 317.94 317.82 317.58 317.22 0.00 
0.00 0.00 317.03 316.92 317.18 317.46 317.70 317.88 317.96 317.95 317.82 317.59 317.23 0.00 
0.00 0.00 317.05 317.01 317.22 317.48 317.71 317.88 317.97 317.95 317.82 317.58 317.22 0.00 
0.00 0.00 317.03 316.92 317.17 317.45 317.69 317.87 317.95 317.94 317.82 317.58 317.22 0.00 
0.00 0.00 0.00 316.69 317.05 317.38 317.64 317.83 317.92 317.92 317.80 317.56 317.21 0.00 
0.00 0.00 0.00 316.58 316.90 317.28 317.57 317.77 317.88 317.89 317.78 317.55 317.19 0.00 
0.00 0.00 0.00 0.00 316.81 317.17 317.48 317.70 317.83 317.85 317.75 317.53 317.18 0.00 
0.00 0.00 0.00 0.00 316.77 317.03 317.37 317.62 317.76 317.80 317.72 317.51 317.17 0.00 
0.00 0.00 0.00 0.00 0.00 316.92 317.26 317.52 317.68 317.75 317.69 317.50 317.17 0.00 
0.00 0.00 0.00 0.00 0.00 316.90 317.10 317.40 317.60 317.69 317.66 317.50 317.19 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 316.96 317.27 317.49 317.62 317.63 317.52 317.24 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 316.93 317.10 317.37 317.54 317.61 317.56 317.35 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.94 317.24 317.45 317.58 317.61 317.58 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.91 317.06 317.33 317.50 317.60 317.63 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.89 317.17 317.39 317.52 317.58 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.84 316.97 317.22 317.39 317.47 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.76 317.03 317.22 317.32 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.70 316.80 317.03 317.15 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.58 316.83 316.96 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.52 316.62 316.79 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.46 316.68 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 316.48 316.65 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
